,Channels,long,lat,arrival time
2741,3171.0,-121.872909567,37.3503221543,369.46099136
2742,3172.0,-121.872901557,37.3503246439,369.525934732
2743,3173.0,-121.872893359,37.350327192,369.592400029
2744,3174.0,-121.872885179,37.3503297347,369.65873203
2745,3175.0,-121.872876976,37.3503322843,369.725251076
2746,3176.0,-121.872868733,37.3503348462,369.792076492
2747,3177.0,-121.872860554,37.3503373884,369.858404695
2748,3178.0,-121.872852457,37.3503399046,369.924039873
2749,3179.0,-121.872846235,37.3503418517,369.987201051
2750,3180.0,-121.872840497,37.3503434326,370.047656656
2751,3181.0,-121.872832491,37.3503455873,370.112315513
2752,3182.0,-121.872823977,37.3503478795,370.177796979
2753,3183.0,-121.872815653,37.3503501207,370.24183253
2754,3184.0,-121.872807018,37.3503524454,370.308251748
2755,3185.0,-121.872798412,37.3503547626,370.374450505
2756,3186.0,-121.872790246,37.3503569609,370.437281575
2757,3187.0,-121.872782183,37.3503591316,370.499293573
2758,3188.0,-121.872774305,37.3503612528,370.559886043
2759,3189.0,-121.872766048,37.3503634758,370.623413152
2760,3190.0,-121.872757579,37.3503657559,370.688562622
2761,3191.0,-121.872749132,37.35036803,370.753534466
2762,3192.0,-121.872740608,37.3503703249,370.819100747
2763,3193.0,-121.872732093,37.3503726174,370.88458773
2764,3194.0,-121.872723977,37.3503748027,370.94819867
2765,3195.0,-121.872716459,37.3503768059,371.012091373
2766,3196.0,-121.87270854,37.3503788086,371.077090891
2767,3197.0,-121.872699973,37.3503809774,371.142153438
2768,3198.0,-121.872691454,37.3503831342,371.20686772
2769,3199.0,-121.872683,37.3503852743,371.271068058
2770,3200.0,-121.87267444,37.3503874413,371.336069919
2771,3201.0,-121.872666383,37.3503894813,371.397272339
2772,3202.0,-121.872658335,37.3503915187,371.458394545
2773,3203.0,-121.872650107,37.3503936017,371.52088704
2774,3204.0,-121.87264186,37.3503956894,371.583519197
2775,3205.0,-121.872634097,37.3503976549,371.642478999
2776,3206.0,-121.872626325,37.3503996225,371.701503705
2777,3207.0,-121.87261855,37.3504015908,371.760560161
2778,3208.0,-121.872610768,37.3504035608,371.819664625
2779,3209.0,-121.872602927,37.3504055459,371.879209051
2780,3210.0,-121.872594934,37.3504075693,371.939908454
2781,3211.0,-121.872586604,37.3504096784,372.003181898
2782,3212.0,-121.87257881,37.3504116515,372.062377622
2783,3213.0,-121.872571253,37.3504135647,372.119764993
2784,3214.0,-121.872563419,37.350415548,372.179274953
2785,3215.0,-121.872555365,37.3504175868,372.240442538
2786,3216.0,-121.872547791,37.3504195045,372.297956892
2787,3217.0,-121.872540059,37.3504214619,372.356694663
2788,3218.0,-121.872531932,37.3504235192,372.418413258
2789,3219.0,-121.872523977,37.3504255333,372.478829979
2790,3220.0,-121.872516311,37.3504274741,372.537063548
2791,3221.0,-121.872508366,37.3504294855,372.597397696
2792,3222.0,-121.872499762,37.3504316636,372.662746401
2793,3223.0,-121.872490623,37.3504339772,372.732147958
2794,3224.0,-121.872481046,37.3504364019,372.804894197
2795,3225.0,-121.872471544,37.3504388074,372.877058198
2796,3226.0,-121.872462383,37.350441127,372.947748366
2797,3227.0,-121.872454027,37.3504432185,373.016058441
2798,3228.0,-121.872445681,37.3504452245,373.08321099
2799,3229.0,-121.872436703,37.3504473837,373.151396991
2800,3230.0,-121.872427632,37.3504495654,373.220289315
2801,3231.0,-121.872418371,37.3504517927,373.29061608
2802,3232.0,-121.872409368,37.3504539579,373.35898839
2803,3233.0,-121.87240041,37.3504561125,373.427035236
2804,3234.0,-121.872391278,37.3504583088,373.496397882
2805,3235.0,-121.872381894,37.3504605656,373.56766468
2806,3236.0,-121.872372494,37.3504628263,373.639041277
2807,3237.0,-121.872363454,37.3504650008,373.707711343
2808,3238.0,-121.872354321,37.3504671972,373.777081578
2809,3239.0,-121.872344983,37.350469443,373.847995196
2810,3240.0,-121.872335344,37.3504717614,373.921210825
2811,3241.0,-121.872326128,37.3504739788,373.994682738
2812,3242.0,-121.872317036,37.3504760824,374.068407525
2813,3243.0,-121.872307197,37.350478353,374.14437801
2814,3244.0,-121.872297138,37.3504806741,374.221744623
2815,3245.0,-121.872286957,37.3504830237,374.300060052
2816,3246.0,-121.872276702,37.3504853903,374.378953593
2817,3247.0,-121.872267169,37.3504875901,374.452281794
2818,3248.0,-121.872257868,37.3504897365,374.523822699
2819,3249.0,-121.872248603,37.3504918746,374.595099504
2820,3250.0,-121.87223887,37.3504941205,374.669959326
2821,3251.0,-121.872228497,37.3504965143,374.749745948
2822,3252.0,-121.872218621,37.3504987935,374.825726038
2823,3253.0,-121.87220907,37.3505009976,374.899201193
2824,3254.0,-121.872198563,37.3505034244,374.974901901
2825,3255.0,-121.872187637,37.3505060854,375.052776219
2826,3256.0,-121.872177122,37.3505087138,375.133313032
2827,3257.0,-121.872166699,37.3505113194,375.215605523
2828,3258.0,-121.872156511,37.3505138664,375.296026688
2829,3259.0,-121.872146266,37.3505164277,375.376901909
2830,3260.0,-121.872135766,37.3505190527,375.459800175
2831,3261.0,-121.87212512,37.3505217143,375.54385621
2832,3262.0,-121.872114365,37.350524403,375.628761214
2833,3263.0,-121.872103704,37.3505270684,375.712937049
2834,3264.0,-121.872093051,37.3505297314,375.797032962
2835,3265.0,-121.872082423,37.3505323884,375.880929078
2836,3266.0,-121.87207165,37.3505350817,375.965224776
2837,3267.0,-121.872061099,37.3505377396,376.047822175
2838,3268.0,-121.872050763,37.3505403581,376.129945056
2839,3269.0,-121.872040216,37.35054303,376.214319013
2840,3270.0,-121.872029429,37.3505457628,376.300617713
2841,3271.0,-121.872018295,37.3505485832,376.389680318
2842,3272.0,-121.872006902,37.3505514697,376.48082917
2843,3273.0,-121.871995535,37.3505543493,376.571774894
2844,3274.0,-121.871984395,37.3505571713,376.660889116
2845,3275.0,-121.871973204,37.3505600065,376.750419588
2846,3276.0,-121.871962105,37.3505628181,376.839212459
2847,3277.0,-121.871951291,37.3505655577,376.925554446
2848,3278.0,-121.871940476,37.3505683021,377.010834155
2849,3279.0,-121.871929744,37.3505710579,377.096640864
2850,3280.0,-121.871919162,37.3505737748,377.182447559
2851,3281.0,-121.871908633,37.3505764781,377.267815524
2852,3282.0,-121.871897996,37.3505792092,377.354053446
2853,3283.0,-121.871887453,37.3505819164,377.439547121
2854,3284.0,-121.871876911,37.3505846231,377.525021644
2855,3285.0,-121.871866278,37.3505873531,377.611235431
2856,3286.0,-121.871855698,37.3505900695,377.697016318
2857,3287.0,-121.871845304,37.3505927382,377.781288712
2858,3288.0,-121.871835223,37.3505953266,377.863018648
2859,3289.0,-121.871824934,37.3505979692,377.943356643
2860,3290.0,-121.871813652,37.3506009545,378.025879126
2861,3291.0,-121.871802706,37.3506040346,378.111255418
2862,3292.0,-121.871792578,37.3506068873,378.196838167
2863,3293.0,-121.871782526,37.3506097191,378.281781553
2864,3294.0,-121.871772577,37.3506125214,378.365867459
2865,3295.0,-121.871762766,37.3506152851,378.448771223
2866,3296.0,-121.87175286,37.3506180755,378.532480848
2867,3297.0,-121.87174292,37.3506208756,378.616488516
2868,3298.0,-121.871733183,37.3506236183,378.69876791
2869,3299.0,-121.871723802,37.3506262609,378.778050192
2870,3300.0,-121.87171458,37.3506288587,378.85598266
2871,3301.0,-121.871704658,37.3506316556,378.934542271
2872,3302.0,-121.871691824,37.3506354789,379.014062593
2873,3303.0,-121.871680088,37.3506396341,379.092754652
2874,3304.0,-121.871671601,37.3506426741,379.168752823
2875,3305.0,-121.871663344,37.3506456317,379.242698935
2876,3306.0,-121.871654639,37.3506487498,379.3206352
2877,3307.0,-121.871645187,37.3506521359,379.405293783
2878,3308.0,-121.871635656,37.3506555499,379.490649266
2879,3309.0,-121.871626173,37.3506589466,379.575554571
2880,3310.0,-121.871616718,37.3506623339,379.660245736
2881,3311.0,-121.871606998,37.3506658155,379.747277512
2882,3312.0,-121.871597259,37.3506693044,379.834490114
2883,3313.0,-121.871587321,37.3506728645,379.921373954
2884,3314.0,-121.871574839,37.3506774461,380.007068744
2885,3315.0,-121.871562997,37.3506824766,380.094216522
2886,3316.0,-121.871558451,37.3506844247,380.137546495
2887,3317.0,-121.871558451,37.3506844247,380.137546495
2888,3318.0,-121.871558451,37.3506844247,380.137546495
2889,3319.0,-121.871558451,37.3506844247,380.137546495
2890,3320.0,-121.871558451,37.3506844247,380.137546495
2891,3321.0,-121.871558451,37.3506844247,380.137546495
2892,3322.0,-121.871558451,37.3506844247,380.137546495
2893,3323.0,-121.871558451,37.3506844247,380.137546495
2894,3324.0,-121.871558451,37.3506844247,380.137546495
2895,3325.0,-121.871558451,37.3506844247,380.137546495
2896,3326.0,-121.871558451,37.3506844247,380.137546495
2897,3327.0,-121.871558451,37.3506844247,380.137546495
2898,3328.0,-121.871558451,37.3506844247,380.137546495
2899,3329.0,-121.871558451,37.3506844247,380.137546495
2900,3330.0,-121.871558451,37.3506844247,380.137546495
2901,3331.0,-121.871558451,37.3506844247,380.137546495
2902,3332.0,-121.871558451,37.3506844247,380.137546495
2903,3333.0,-121.871558451,37.3506844247,380.137546495
2904,3334.0,-121.871558451,37.3506844247,380.137546495
2905,3335.0,-121.871558451,37.3506844247,380.137546495
2906,3336.0,-121.871558451,37.3506844247,380.137546495
2907,3337.0,-121.871558451,37.3506844247,380.137546495
2908,3338.0,-121.871558451,37.3506844247,380.137546495
2909,3339.0,-121.871558451,37.3506844247,380.137546495
2910,3340.0,-121.871558451,37.3506844247,380.137546495
2911,3341.0,-121.871558451,37.3506844247,380.137546495
2912,3342.0,-121.871558451,37.3506844247,380.137546495
2913,3343.0,-121.871558451,37.3506844247,380.137546495
2914,3344.0,-121.871558451,37.3506844247,380.137546495
2915,3345.0,-121.871558451,37.3506844247,380.137546495
2916,3346.0,-121.871558451,37.3506844247,380.137546495
2917,3347.0,-121.871558451,37.3506844247,380.137546495
2918,3348.0,-121.871558451,37.3506844247,380.137546495
2919,3349.0,-121.871558451,37.3506844247,380.137546495
2920,3350.0,-121.871558451,37.3506844247,380.137546495
2921,3351.0,-121.871558451,37.3506844247,380.137546495
2922,3352.0,-121.871558451,37.3506844247,380.137546495
2923,3353.0,-121.871558451,37.3506844247,380.137546495
2924,3354.0,-121.871558451,37.3506844247,380.137546495
2925,3355.0,-121.871558451,37.3506844247,380.137546495
2926,3356.0,-121.871558451,37.3506844247,380.137546495
2927,3357.0,-121.871558451,37.3506844247,380.137546495
2928,3358.0,-121.871558451,37.3506844247,380.137546495
2929,3359.0,-121.871558451,37.3506844247,380.137546495
2930,3360.0,-121.871558451,37.3506844247,380.137546495
2931,3361.0,-121.871558451,37.3506844247,380.137546495
2932,3362.0,-121.871558451,37.3506844247,380.137546495
2933,3363.0,-121.871558451,37.3506844247,380.137546495
2934,3364.0,-121.871558451,37.3506844247,380.137546495
2935,3365.0,-121.871558451,37.3506844247,380.137546495
2936,3366.0,-121.871558451,37.3506844247,380.137546495
2937,3367.0,-121.871558451,37.3506844247,380.137546495
2938,3368.0,-121.871558451,37.3506844247,380.137546495
2939,3369.0,-121.871558451,37.3506844247,380.137546495
2940,3370.0,-121.871558451,37.3506844247,380.137546495
2941,3371.0,-121.871558451,37.3506844247,380.137546495
2942,3372.0,-121.871558451,37.3506844247,380.137546495
2943,3373.0,-121.871558451,37.3506844247,380.137546495
2944,3374.0,-121.871558451,37.3506844247,380.137546495
2945,3375.0,-121.871558451,37.3506844247,380.137546495
2946,3376.0,-121.871558451,37.3506844247,380.137546495
2947,3377.0,-121.871558451,37.3506844247,380.137546495
2948,3378.0,-121.871558451,37.3506844247,380.137546495
2949,3379.0,-121.871558451,37.3506844247,380.137546495
2950,3380.0,-121.871558451,37.3506844247,380.137546495
2951,3381.0,-121.871558451,37.3506844247,380.137546495
2952,3382.0,-121.871558451,37.3506844247,380.137546495
2953,3383.0,-121.871558451,37.3506844247,380.137546495
2954,3384.0,-121.871558442,37.3506844287,380.137546495
2955,3385.0,-121.871553897,37.3506863768,380.180876469
2956,3386.0,-121.87154509,37.3506901512,380.264770232
2957,3387.0,-121.871536327,37.3506939067,380.348229232
2958,3388.0,-121.871527757,37.3506975794,380.42984536
2959,3389.0,-121.871519316,37.3507011972,380.510237508
2960,3390.0,-121.871511049,37.35070474,380.588959332
2961,3391.0,-121.871502652,37.350708339,380.668935701
2962,3392.0,-121.871494312,37.3507119133,380.748373533
2963,3393.0,-121.871485982,37.3507154833,380.827716442
2964,3394.0,-121.871477588,37.3507190804,380.907637211
2965,3395.0,-121.871465613,37.350724295,380.98771075
2966,3396.0,-121.871453519,37.3507305508,381.068596852
2967,3397.0,-121.871444965,37.3507351878,381.149424281
2968,3398.0,-121.871436867,37.3507395798,381.23175164
2969,3399.0,-121.871428844,37.3507439312,381.313329986
2970,3400.0,-121.871420714,37.3507483409,381.396029411
2971,3401.0,-121.871412365,37.3507528692,381.480934043
2972,3402.0,-121.871403966,37.3507574246,381.566368804
2973,3403.0,-121.871395562,37.3507619822,381.651824191
2974,3404.0,-121.871387005,37.3507666234,381.738815718
2975,3405.0,-121.871378208,37.3507713949,381.828293112
2976,3406.0,-121.871369043,37.350776366,381.91904218
2977,3407.0,-121.87135806,37.3507824278,382.010981557
2978,3408.0,-121.871347852,37.3507885994,382.101319844
2979,3409.0,-121.87133959,37.3507936155,382.189858671
2980,3410.0,-121.871331402,37.3507985862,382.27756232
2981,3411.0,-121.871323203,37.3508035644,382.365400584
2982,3412.0,-121.871314869,37.3508086246,382.454707055
2983,3413.0,-121.871306415,37.3508137574,382.545282342
2984,3414.0,-121.871297992,37.3508188713,382.635532572
2985,3415.0,-121.871289518,37.3508240161,382.726342533
2986,3416.0,-121.871280965,37.350829209,382.817966057
2987,3417.0,-121.871272155,37.3508345582,382.91084032
2988,3418.0,-121.87126114,37.3508413344,383.00597631
2989,3419.0,-121.871250615,37.3508485086,383.101212443
2990,3420.0,-121.871242143,37.3508543134,383.195315018
2991,3421.0,-121.871233745,37.3508600682,383.288633146
2992,3422.0,-121.871225272,37.3508658734,383.382790263
2993,3423.0,-121.871216602,37.3508718137,383.479133737
2994,3424.0,-121.871208189,37.3508775783,383.572606844
2995,3425.0,-121.871200267,37.3508830065,383.660631842
2996,3426.0,-121.871192659,37.3508882188,383.745151225
2997,3427.0,-121.871185058,37.3508934272,383.82961039
2998,3428.0,-121.871177295,37.3508987461,383.915640411
2999,3429.0,-121.871168914,37.3509044974,384.0036361
3000,3430.0,-121.871160622,37.3509103304,384.090884329
3001,3431.0,-121.871152819,37.350915821,384.177564737
3002,3432.0,-121.87114501,37.3509213164,384.264331528
3003,3433.0,-121.871136964,37.3509269792,384.353756863
3004,3434.0,-121.871129037,37.3509325564,384.441827224
3005,3435.0,-121.871121073,37.350938161,384.530294172
3006,3436.0,-121.871113012,37.3509438341,384.619865145
3007,3437.0,-121.871105052,37.3509494357,384.708322619
3008,3438.0,-121.871097175,37.3509549785,384.795843744
3009,3439.0,-121.871089221,37.3509605759,384.88424243
3010,3440.0,-121.871081614,37.3509659314,384.974889093
3011,3441.0,-121.871074248,37.3509709474,385.064260592
3012,3442.0,-121.871066216,37.3509763508,385.154319876
3013,3443.0,-121.871057974,37.3509818952,385.244237024
3014,3444.0,-121.871049689,37.3509874686,385.334588303
3015,3445.0,-121.871041404,37.3509930423,385.424997434
3016,3446.0,-121.871033149,37.350998595,385.515044162
3017,3447.0,-121.871024949,37.3510041118,385.604480696
3018,3448.0,-121.871016847,37.3510095627,385.692903224
3019,3449.0,-121.871008747,37.3510150109,385.781247696
3020,3450.0,-121.871000449,37.3510205936,385.871764779
3021,3451.0,-121.870991446,37.351026655,385.962428863
3022,3452.0,-121.870982037,37.3510332376,386.05063591
3023,3453.0,-121.870973306,37.3510395157,386.137651979
3024,3454.0,-121.870965032,37.3510454671,386.224735265
3025,3455.0,-121.870956646,37.3510514988,386.313008819
3026,3456.0,-121.870948483,37.3510573705,386.398932248
3027,3457.0,-121.870940356,37.351063216,386.48446078
3028,3458.0,-121.870932131,37.3510691325,386.571053821
3029,3459.0,-121.870924165,37.3510748626,386.654903792
3030,3460.0,-121.870916081,37.3510806777,386.74001327
3031,3461.0,-121.870908042,37.35108646,386.824648484
3032,3462.0,-121.870900026,37.3510922253,386.909003337
3033,3463.0,-121.870891849,37.3510981069,386.993940032
3034,3464.0,-121.870883591,37.3511040843,387.078282212
3035,3465.0,-121.870875592,37.351109877,387.160967452
3036,3466.0,-121.870867591,37.3511156702,387.243740181
3037,3467.0,-121.870859656,37.3511214166,387.32583001
3038,3468.0,-121.870851636,37.351127224,387.408790067
3039,3469.0,-121.870843485,37.3511331268,387.493105265
3040,3470.0,-121.870835568,37.3511388594,387.575004822
3041,3471.0,-121.870827746,37.3511445236,387.655933452
3042,3472.0,-121.870819955,37.3511501654,387.736526424
3043,3473.0,-121.870812074,37.3511558728,387.818035905
3044,3474.0,-121.870804091,37.351161654,387.900646645
3045,3475.0,-121.870795862,37.3511676124,387.984815185
3046,3476.0,-121.870787343,37.351173814,388.070602846
3047,3477.0,-121.870778663,37.3511801396,388.158683903
3048,3478.0,-121.87076991,37.3511865196,388.247677283
3049,3479.0,-121.870761236,37.3511928413,388.335894277
3050,3480.0,-121.870752562,37.3511991629,388.42411147
3051,3481.0,-121.870744151,37.3512052934,388.509649925
3052,3482.0,-121.870736032,37.3512112103,388.592213036
3053,3483.0,-121.87072782,37.3512171953,388.675737927
3054,3484.0,-121.870719621,37.3512231708,388.759118273
3055,3485.0,-121.870711446,37.3512291284,388.842213591
3056,3486.0,-121.870703462,37.3512349481,388.924014658
3057,3487.0,-121.870695997,37.3512403744,389.006781536
3058,3488.0,-121.870688458,37.3512456471,389.088551449
3059,3489.0,-121.870680368,37.3512513108,389.169468013
3060,3490.0,-121.870671993,37.3512571734,389.253224555
3061,3491.0,-121.870663335,37.3512632341,389.339798645
3062,3492.0,-121.870654629,37.3512693282,389.426859289
